Criminal ID,Age,Gender,Crime Type,Crime Location,Time of Crime,Weapon Used,Prior Offenses,Modus Operandi,Associated Gang,Psychological Profile,Footprint/Fingerprint Match,Escape Method,Conviction Status,Sentence Duration
4031,26-35,Male,Assault,City,Night,Digital Tools,Yes,Brute Force,Yes,Manipulative,Yes,Running,Convicted,Short-term
4032,18-25,Female,Murder,Rural,Evening,Knife,No,Brute Force,Yes,Calculated,Yes,Vehicle,Convicted,Short-term
4033,26-35,Other,Kidnapping,Rural,Morning,Gun,No,Breaking & Entering,Yes,Opportunistic,Yes,None,Convicted,Death
4034,18-25,Male,Assault,Rural,Morning,Gun,No,Social Engineering,No,Manipulative,Yes,None,Convicted,Long-term
4035,51+,Other,Fraud,City,Evening,Gun,No,Online Fraud,No,Aggressive,No,Fake Identity,Convicted,Short-term
4036,18-25,Female,Assault,Metro,Night,Knife,No,Brute Force,No,Opportunistic,No,Vehicle,Under Trial,N/A
4037,26-35,Other,Assault,Rural,Evening,Knife,No,Breaking & Entering,Yes,Aggressive,No,Vehicle,Convicted,Life
4038,36-50,Male,Fraud,City,Morning,Digital Tools,Yes,Brute Force,Yes,Opportunistic,Yes,None,Under Trial,N/A
4039,18-25,Other,Murder,City,Evening,Gun,Yes,Extortion,No,Manipulative,No,None,Under Trial,N/A
4040,26-35,Male,Theft,Rural,Morning,Knife,No,Online Fraud,Yes,Calculated,No,Fake Identity,Under Trial,N/A
4041,18-25,Male,Murder,Rural,Evening,None,No,Online Fraud,No,Manipulative,Yes,Running,Under Trial,N/A
4042,36-50,Male,Assault,Rural,Morning,Gun,Yes,Social Engineering,Yes,Aggressive,No,Running,Under Trial,N/A
4043,26-35,Male,Theft,Rural,Night,Digital Tools,Yes,Brute Force,Yes,Manipulative,Yes,Vehicle,Acquitted,N/A
4044,36-50,Female,Human Trafficking,City,Night,Digital Tools,Yes,Breaking & Entering,Yes,Calculated,No,Vehicle,Convicted,Life
4045,36-50,Female,Kidnapping,City,Night,Knife,Yes,Online Fraud,No,Opportunistic,Yes,Running,Convicted,Death
4046,36-50,Other,Murder,City,Night,Knife,Yes,Brute Force,No,Opportunistic,Yes,Fake Identity,Under Trial,N/A
4047,51+,Other,Cybercrime,City,Night,Digital Tools,Yes,Online Fraud,Yes,Opportunistic,Yes,Vehicle,Convicted,Short-term
4048,36-50,Female,Murder,City,Evening,Gun,Yes,Brute Force,No,Opportunistic,Yes,Fake Identity,Under Trial,N/A
4049,51+,Female,Assault,City,Evening,None,Yes,Brute Force,No,Calculated,No,Fake Identity,Acquitted,N/A
4050,18-25,Male,Theft,Rural,Evening,Knife,No,Breaking & Entering,No,Opportunistic,No,None,Convicted,Death
4051,18-25,Male,Drug Offense,Metro,Morning,Digital Tools,No,Online Fraud,No,Calculated,No,Vehicle,Under Trial,N/A
4052,26-35,Female,Fraud,Rural,Evening,None,Yes,Social Engineering,Yes,Calculated,Yes,Running,Under Trial,N/A
4053,26-35,Female,Kidnapping,Rural,Night,Gun,Yes,Breaking & Entering,No,Aggressive,Yes,Vehicle,Acquitted,N/A
4054,51+,Female,Kidnapping,City,Evening,Digital Tools,Yes,Extortion,Yes,Aggressive,No,Vehicle,Under Trial,N/A
4055,51+,Other,Theft,Rural,Night,Digital Tools,No,Brute Force,No,Manipulative,No,Vehicle,Convicted,Death
4056,26-35,Female,Theft,Rural,Evening,Digital Tools,No,Brute Force,Yes,Opportunistic,No,Running,Convicted,Short-term
4057,26-35,Female,Murder,Metro,Evening,Gun,Yes,Extortion,Yes,Calculated,No,Fake Identity,Acquitted,N/A
4058,36-50,Other,Drug Offense,Metro,Night,Knife,No,Social Engineering,Yes,Manipulative,Yes,None,Acquitted,N/A
4059,18-25,Female,Human Trafficking,City,Evening,Knife,Yes,Online Fraud,No,Manipulative,No,Vehicle,Under Trial,N/A
4060,36-50,Other,Fraud,Metro,Night,Gun,Yes,Online Fraud,No,Aggressive,No,Vehicle,Acquitted,N/A
4061,51+,Other,Drug Offense,Metro,Evening,Knife,No,Extortion,Yes,Aggressive,Yes,None,Acquitted,N/A
4062,51+,Other,Fraud,City,Evening,Knife,No,Breaking & Entering,Yes,Opportunistic,Yes,Running,Convicted,Long-term
4063,36-50,Other,Human Trafficking,City,Evening,Knife,No,Social Engineering,No,Manipulative,No,Vehicle,Acquitted,N/A
4064,18-25,Female,Theft,Metro,Evening,Knife,No,Brute Force,No,Manipulative,No,None,Convicted,Life
4065,51+,Other,Kidnapping,City,Evening,None,Yes,Brute Force,Yes,Aggressive,Yes,Fake Identity,Under Trial,N/A
4066,51+,Female,Assault,Metro,Morning,Digital Tools,Yes,Breaking & Entering,Yes,Manipulative,Yes,Running,Convicted,Short-term
4067,18-25,Male,Theft,Rural,Morning,Gun,Yes,Brute Force,Yes,Manipulative,No,Running,Under Trial,N/A
4068,26-35,Male,Drug Offense,City,Morning,Digital Tools,No,Online Fraud,No,Opportunistic,Yes,None,Acquitted,N/A
4069,36-50,Male,Fraud,Rural,Morning,Gun,Yes,Brute Force,No,Calculated,No,Vehicle,Convicted,Death
4070,18-25,Female,Kidnapping,Rural,Night,Knife,No,Extortion,No,Opportunistic,No,Fake Identity,Acquitted,N/A
4071,26-35,Female,Drug Offense,Rural,Evening,Gun,Yes,Social Engineering,No,Manipulative,No,None,Convicted,Life
4072,36-50,Other,Fraud,City,Evening,Gun,No,Brute Force,Yes,Calculated,No,Vehicle,Under Trial,N/A
4073,51+,Other,Theft,City,Night,Digital Tools,Yes,Social Engineering,No,Aggressive,No,None,Acquitted,N/A
4074,36-50,Other,Assault,Metro,Evening,None,Yes,Social Engineering,Yes,Manipulative,No,None,Acquitted,N/A
4075,51+,Male,Assault,Metro,Morning,None,Yes,Extortion,No,Aggressive,Yes,Vehicle,Under Trial,N/A
4076,51+,Other,Fraud,Rural,Night,Gun,No,Social Engineering,Yes,Opportunistic,Yes,Fake Identity,Acquitted,N/A
4077,51+,Male,Assault,Rural,Morning,Gun,No,Extortion,Yes,Aggressive,No,Vehicle,Acquitted,N/A
4078,18-25,Female,Assault,Rural,Evening,Digital Tools,No,Social Engineering,Yes,Opportunistic,No,Vehicle,Acquitted,N/A
4079,26-35,Male,Drug Offense,Metro,Night,Digital Tools,No,Brute Force,Yes,Calculated,No,Fake Identity,Under Trial,N/A
4080,18-25,Other,Human Trafficking,Rural,Evening,Gun,No,Breaking & Entering,No,Manipulative,Yes,None,Under Trial,N/A
4081,26-35,Male,Kidnapping,Metro,Evening,Gun,Yes,Online Fraud,No,Manipulative,No,None,Acquitted,N/A
4082,36-50,Male,Murder,Rural,Evening,Digital Tools,Yes,Extortion,Yes,Manipulative,No,Running,Under Trial,N/A
4083,36-50,Female,Fraud,City,Evening,Digital Tools,Yes,Social Engineering,No,Aggressive,No,Fake Identity,Convicted,Long-term
4084,26-35,Other,Cybercrime,Metro,Night,Digital Tools,Yes,Social Engineering,Yes,Opportunistic,Yes,Fake Identity,Convicted,Life
4085,36-50,Female,Drug Offense,City,Evening,None,No,Online Fraud,Yes,Calculated,Yes,Fake Identity,Under Trial,N/A
4086,36-50,Male,Theft,Metro,Night,Knife,Yes,Extortion,No,Manipulative,Yes,Running,Convicted,Death
4087,51+,Male,Human Trafficking,Metro,Evening,Knife,No,Breaking & Entering,Yes,Calculated,Yes,None,Acquitted,N/A
4088,36-50,Female,Assault,Metro,Night,Digital Tools,No,Social Engineering,No,Aggressive,Yes,Running,Convicted,Death
4089,18-25,Female,Fraud,City,Morning,None,No,Online Fraud,No,Calculated,Yes,Running,Convicted,Life
4090,36-50,Other,Murder,Metro,Night,Gun,No,Brute Force,Yes,Calculated,No,Fake Identity,Convicted,Long-term
4091,18-25,Male,Assault,City,Night,None,No,Brute Force,Yes,Calculated,Yes,None,Acquitted,N/A
4092,26-35,Female,Assault,City,Morning,Knife,Yes,Breaking & Entering,Yes,Aggressive,No,Vehicle,Acquitted,N/A
4093,26-35,Male,Murder,Rural,Evening,Knife,Yes,Extortion,No,Opportunistic,No,Running,Convicted,Life
4094,51+,Other,Theft,Metro,Morning,Knife,Yes,Social Engineering,No,Calculated,Yes,None,Convicted,Long-term
4095,51+,Female,Drug Offense,Rural,Evening,Digital Tools,No,Online Fraud,No,Calculated,No,Vehicle,Acquitted,N/A
4096,26-35,Male,Theft,Metro,Evening,None,Yes,Social Engineering,No,Aggressive,No,None,Under Trial,N/A
4097,51+,Other,Human Trafficking,City,Evening,Gun,Yes,Extortion,No,Aggressive,No,Fake Identity,Acquitted,N/A
4098,36-50,Female,Assault,City,Evening,None,Yes,Breaking & Entering,No,Aggressive,No,Running,Convicted,Death
4099,36-50,Female,Assault,Rural,Night,Knife,Yes,Social Engineering,No,Calculated,No,Vehicle,Convicted,Short-term
4100,18-25,Male,Fraud,City,Morning,Knife,Yes,Brute Force,Yes,Opportunistic,No,Vehicle,Under Trial,N/A
4101,51+,Male,Drug Offense,City,Night,Knife,Yes,Breaking & Entering,No,Opportunistic,No,Fake Identity,Under Trial,N/A
4102,51+,Other,Human Trafficking,Metro,Morning,Gun,No,Brute Force,No,Opportunistic,No,Running,Convicted,Death
4103,18-25,Male,Assault,Metro,Night,Gun,Yes,Online Fraud,No,Aggressive,No,Vehicle,Under Trial,N/A
4104,36-50,Female,Cybercrime,Rural,Morning,None,Yes,Social Engineering,No,Opportunistic,Yes,Vehicle,Acquitted,N/A
4105,26-35,Male,Kidnapping,Rural,Evening,Digital Tools,Yes,Breaking & Entering,Yes,Calculated,No,None,Convicted,Long-term
4106,18-25,Female,Fraud,Rural,Morning,Knife,Yes,Online Fraud,Yes,Opportunistic,No,None,Under Trial,N/A
4107,36-50,Female,Fraud,Rural,Morning,Knife,Yes,Social Engineering,No,Calculated,No,Running,Convicted,Short-term
4108,18-25,Male,Cybercrime,Metro,Night,Gun,Yes,Extortion,No,Manipulative,Yes,Vehicle,Under Trial,N/A
4109,18-25,Female,Murder,Metro,Evening,Digital Tools,Yes,Social Engineering,No,Manipulative,Yes,None,Under Trial,N/A
4110,26-35,Female,Drug Offense,Metro,Evening,Knife,Yes,Breaking & Entering,Yes,Calculated,Yes,Fake Identity,Under Trial,N/A
4111,26-35,Female,Human Trafficking,Rural,Night,Knife,No,Brute Force,Yes,Calculated,No,Vehicle,Convicted,Long-term
4112,36-50,Other,Kidnapping,Metro,Evening,None,Yes,Brute Force,No,Opportunistic,Yes,Vehicle,Acquitted,N/A
4113,51+,Female,Cybercrime,Metro,Night,Digital Tools,Yes,Extortion,Yes,Opportunistic,No,None,Acquitted,N/A
4114,36-50,Male,Kidnapping,City,Evening,Knife,No,Breaking & Entering,No,Manipulative,No,Running,Acquitted,N/A
4115,26-35,Other,Murder,Rural,Evening,Digital Tools,Yes,Online Fraud,Yes,Calculated,Yes,Vehicle,Under Trial,N/A
4116,26-35,Male,Fraud,City,Night,Gun,Yes,Social Engineering,Yes,Aggressive,No,Fake Identity,Convicted,Life
4117,51+,Female,Murder,City,Night,None,No,Online Fraud,No,Opportunistic,No,Vehicle,Acquitted,N/A
4118,51+,Male,Fraud,City,Morning,Knife,No,Extortion,No,Manipulative,Yes,None,Acquitted,N/A
4119,36-50,Male,Murder,City,Evening,Knife,No,Online Fraud,No,Opportunistic,No,Vehicle,Convicted,Death
4120,18-25,Female,Human Trafficking,Metro,Morning,Knife,Yes,Extortion,No,Opportunistic,Yes,Vehicle,Under Trial,N/A
4121,26-35,Female,Theft,Rural,Morning,None,Yes,Social Engineering,Yes,Calculated,No,None,Convicted,Death
4122,18-25,Other,Human Trafficking,Rural,Night,None,No,Breaking & Entering,No,Manipulative,No,Vehicle,Convicted,Long-term
4123,36-50,Female,Fraud,Metro,Morning,Knife,Yes,Extortion,Yes,Opportunistic,No,None,Under Trial,N/A
4124,18-25,Female,Fraud,Rural,Night,Digital Tools,Yes,Extortion,No,Aggressive,Yes,None,Under Trial,N/A
4125,26-35,Other,Cybercrime,Rural,Night,Gun,No,Extortion,Yes,Opportunistic,No,None,Under Trial,N/A
4126,26-35,Female,Human Trafficking,Rural,Evening,Knife,Yes,Social Engineering,No,Calculated,Yes,Running,Acquitted,N/A
4127,36-50,Female,Murder,City,Evening,Knife,No,Social Engineering,No,Manipulative,Yes,None,Acquitted,N/A
4128,26-35,Other,Kidnapping,Metro,Morning,Knife,No,Social Engineering,No,Manipulative,No,Running,Convicted,Short-term
4129,51+,Male,Theft,Rural,Night,Digital Tools,Yes,Extortion,No,Calculated,Yes,Vehicle,Under Trial,N/A
4130,18-25,Other,Theft,Metro,Night,Knife,No,Social Engineering,Yes,Calculated,No,None,Acquitted,N/A
4131,18-25,Female,Kidnapping,Rural,Night,None,Yes,Online Fraud,No,Calculated,No,None,Convicted,Long-term
4132,18-25,Male,Fraud,City,Evening,Digital Tools,No,Extortion,No,Manipulative,Yes,Vehicle,Acquitted,N/A
4133,36-50,Other,Cybercrime,Rural,Morning,Knife,Yes,Breaking & Entering,Yes,Calculated,Yes,None,Convicted,Short-term
4134,36-50,Male,Fraud,Metro,Evening,Knife,No,Social Engineering,Yes,Aggressive,No,None,Under Trial,N/A
4135,36-50,Other,Murder,City,Morning,None,Yes,Breaking & Entering,Yes,Aggressive,Yes,Vehicle,Under Trial,N/A
4136,36-50,Female,Kidnapping,Metro,Morning,Digital Tools,No,Extortion,No,Calculated,No,Fake Identity,Under Trial,N/A
4137,36-50,Female,Drug Offense,City,Evening,Digital Tools,No,Extortion,Yes,Manipulative,Yes,Fake Identity,Convicted,Life
4138,18-25,Other,Drug Offense,Metro,Night,None,No,Social Engineering,No,Aggressive,No,Fake Identity,Acquitted,N/A
4139,18-25,Male,Theft,Rural,Evening,Digital Tools,No,Brute Force,Yes,Aggressive,Yes,Vehicle,Acquitted,N/A
4140,51+,Male,Murder,Metro,Night,Digital Tools,Yes,Social Engineering,Yes,Aggressive,No,Running,Convicted,Life
4141,36-50,Other,Human Trafficking,Metro,Morning,None,No,Brute Force,No,Aggressive,No,None,Convicted,Long-term
4142,26-35,Female,Fraud,Rural,Night,Gun,Yes,Brute Force,Yes,Manipulative,Yes,None,Convicted,Long-term
4143,51+,Male,Human Trafficking,City,Morning,Gun,Yes,Social Engineering,No,Calculated,Yes,Vehicle,Under Trial,N/A
4144,26-35,Female,Theft,Rural,Morning,Digital Tools,No,Extortion,Yes,Calculated,Yes,Fake Identity,Convicted,Long-term
4145,18-25,Male,Human Trafficking,Rural,Morning,Digital Tools,No,Brute Force,Yes,Manipulative,No,Fake Identity,Convicted,Life
4146,26-35,Other,Kidnapping,Metro,Morning,Digital Tools,No,Extortion,No,Opportunistic,Yes,Vehicle,Convicted,Death
4147,36-50,Male,Cybercrime,City,Morning,Knife,No,Brute Force,No,Manipulative,Yes,Running,Acquitted,N/A
4148,51+,Male,Drug Offense,City,Night,Gun,No,Brute Force,No,Manipulative,No,Running,Under Trial,N/A
4149,36-50,Female,Kidnapping,Metro,Morning,None,Yes,Brute Force,No,Aggressive,No,Vehicle,Under Trial,N/A
4150,51+,Other,Assault,Metro,Night,None,No,Brute Force,Yes,Opportunistic,No,Running,Under Trial,N/A
4151,36-50,Female,Cybercrime,Rural,Night,Gun,Yes,Online Fraud,Yes,Manipulative,No,Fake Identity,Convicted,Long-term
4152,36-50,Female,Murder,Rural,Morning,Digital Tools,No,Online Fraud,No,Aggressive,No,None,Under Trial,N/A
4153,18-25,Other,Kidnapping,Metro,Morning,Knife,Yes,Breaking & Entering,No,Manipulative,No,Running,Convicted,Short-term
4154,18-25,Female,Assault,Rural,Night,Knife,No,Online Fraud,Yes,Manipulative,Yes,Fake Identity,Under Trial,N/A
4155,36-50,Other,Murder,Rural,Night,Digital Tools,Yes,Breaking & Entering,Yes,Aggressive,No,Vehicle,Convicted,Life
4156,51+,Other,Human Trafficking,Metro,Morning,None,No,Online Fraud,No,Manipulative,No,None,Under Trial,N/A
4157,26-35,Male,Drug Offense,Metro,Morning,Gun,No,Breaking & Entering,Yes,Manipulative,No,Fake Identity,Convicted,Death
4158,26-35,Male,Theft,Rural,Night,None,No,Extortion,No,Opportunistic,No,Vehicle,Acquitted,N/A
4159,18-25,Other,Assault,Metro,Evening,Knife,No,Breaking & Entering,No,Calculated,No,None,Under Trial,N/A
4160,51+,Male,Cybercrime,Rural,Night,None,No,Breaking & Entering,No,Calculated,Yes,Running,Convicted,Long-term
4161,36-50,Female,Kidnapping,City,Evening,Digital Tools,Yes,Online Fraud,No,Opportunistic,No,None,Acquitted,N/A
4162,36-50,Male,Assault,City,Night,Digital Tools,Yes,Breaking & Entering,Yes,Calculated,No,None,Under Trial,N/A
4163,36-50,Other,Drug Offense,City,Evening,None,Yes,Social Engineering,No,Manipulative,No,Vehicle,Acquitted,N/A
4164,18-25,Female,Fraud,City,Night,Knife,Yes,Breaking & Entering,Yes,Manipulative,Yes,Running,Convicted,Death
4165,51+,Male,Drug Offense,Rural,Morning,Knife,Yes,Online Fraud,Yes,Opportunistic,No,Fake Identity,Acquitted,N/A
4166,18-25,Male,Human Trafficking,Metro,Night,Gun,No,Brute Force,No,Calculated,Yes,Vehicle,Under Trial,N/A
4167,51+,Male,Kidnapping,Rural,Morning,Digital Tools,Yes,Breaking & Entering,Yes,Opportunistic,Yes,None,Acquitted,N/A
4168,51+,Male,Kidnapping,Metro,Morning,Knife,No,Online Fraud,Yes,Calculated,No,Running,Acquitted,N/A
4169,18-25,Male,Human Trafficking,Rural,Morning,Digital Tools,No,Social Engineering,Yes,Opportunistic,Yes,Vehicle,Under Trial,N/A
4170,26-35,Other,Assault,Metro,Evening,None,No,Online Fraud,Yes,Opportunistic,Yes,None,Acquitted,N/A
4171,18-25,Male,Assault,City,Morning,None,No,Breaking & Entering,No,Aggressive,Yes,None,Under Trial,N/A
4172,18-25,Male,Murder,City,Evening,Knife,No,Online Fraud,Yes,Aggressive,Yes,None,Under Trial,N/A
4173,51+,Other,Cybercrime,Rural,Evening,None,No,Breaking & Entering,No,Manipulative,No,Fake Identity,Under Trial,N/A
4174,18-25,Male,Human Trafficking,Rural,Evening,None,Yes,Breaking & Entering,Yes,Calculated,No,Running,Convicted,Life
4175,18-25,Male,Human Trafficking,Metro,Morning,None,No,Social Engineering,Yes,Manipulative,Yes,Fake Identity,Under Trial,N/A
4176,26-35,Female,Theft,City,Night,None,No,Online Fraud,Yes,Aggressive,No,Running,Acquitted,N/A
4177,26-35,Male,Fraud,Rural,Morning,Gun,No,Extortion,Yes,Manipulative,Yes,None,Acquitted,N/A
4178,36-50,Female,Drug Offense,City,Evening,None,Yes,Social Engineering,No,Calculated,Yes,Running,Convicted,Death
4179,51+,Male,Assault,City,Night,Knife,Yes,Extortion,No,Manipulative,Yes,None,Acquitted,N/A
4180,18-25,Female,Theft,City,Night,Digital Tools,Yes,Breaking & Entering,Yes,Manipulative,Yes,Running,Convicted,Short-term
4181,51+,Other,Cybercrime,Rural,Night,Knife,No,Breaking & Entering,No,Opportunistic,Yes,Fake Identity,Convicted,Life
4182,51+,Male,Kidnapping,Rural,Morning,Gun,No,Extortion,Yes,Manipulative,Yes,Vehicle,Acquitted,N/A
4183,51+,Male,Murder,City,Evening,Gun,No,Social Engineering,Yes,Aggressive,No,None,Under Trial,N/A
4184,51+,Male,Theft,Rural,Night,Gun,Yes,Online Fraud,Yes,Aggressive,No,Running,Acquitted,N/A
4185,26-35,Female,Cybercrime,Metro,Morning,Gun,Yes,Social Engineering,No,Manipulative,No,Running,Under Trial,N/A
4186,51+,Other,Kidnapping,Metro,Night,Digital Tools,No,Breaking & Entering,Yes,Manipulative,No,None,Acquitted,N/A
4187,18-25,Male,Murder,Rural,Morning,Gun,No,Social Engineering,Yes,Aggressive,Yes,Running,Under Trial,N/A
4188,18-25,Female,Fraud,Metro,Evening,None,Yes,Online Fraud,Yes,Calculated,No,Vehicle,Under Trial,N/A
4189,18-25,Male,Fraud,City,Evening,Knife,Yes,Extortion,Yes,Calculated,No,Vehicle,Acquitted,N/A
4190,51+,Other,Cybercrime,City,Night,None,No,Social Engineering,Yes,Aggressive,No,Running,Acquitted,N/A
4191,26-35,Female,Murder,Rural,Night,Digital Tools,Yes,Extortion,Yes,Opportunistic,Yes,Running,Convicted,Life
4192,26-35,Other,Murder,Rural,Evening,None,Yes,Brute Force,No,Opportunistic,No,None,Convicted,Death
4193,36-50,Female,Human Trafficking,Rural,Evening,None,Yes,Extortion,Yes,Aggressive,No,None,Under Trial,N/A
4194,26-35,Male,Fraud,Rural,Morning,Digital Tools,Yes,Social Engineering,No,Manipulative,Yes,Running,Convicted,Short-term
4195,18-25,Female,Human Trafficking,Rural,Night,Gun,No,Brute Force,No,Aggressive,No,Fake Identity,Under Trial,N/A
4196,26-35,Female,Murder,Metro,Morning,Gun,Yes,Breaking & Entering,No,Calculated,Yes,Vehicle,Acquitted,N/A
4197,51+,Male,Drug Offense,Metro,Night,Knife,Yes,Brute Force,No,Opportunistic,No,Running,Convicted,Death
4198,36-50,Male,Assault,City,Evening,Digital Tools,No,Breaking & Entering,Yes,Opportunistic,No,Running,Under Trial,N/A
4199,26-35,Other,Kidnapping,Rural,Night,Knife,No,Extortion,Yes,Aggressive,No,Running,Convicted,Short-term
4200,51+,Male,Kidnapping,City,Night,Gun,Yes,Breaking & Entering,Yes,Aggressive,Yes,Vehicle,Under Trial,N/A
4201,36-50,Other,Human Trafficking,Rural,Evening,None,Yes,Social Engineering,Yes,Manipulative,Yes,Vehicle,Under Trial,N/A
4202,36-50,Other,Theft,City,Evening,Knife,No,Breaking & Entering,No,Opportunistic,No,Running,Convicted,Long-term
4203,36-50,Male,Assault,Metro,Evening,Gun,No,Social Engineering,Yes,Aggressive,No,None,Acquitted,N/A
4204,26-35,Female,Murder,Metro,Morning,Gun,No,Breaking & Entering,Yes,Calculated,Yes,Vehicle,Convicted,Short-term
4205,36-50,Other,Kidnapping,City,Night,Knife,Yes,Brute Force,No,Opportunistic,No,Fake Identity,Acquitted,N/A
4206,18-25,Male,Murder,Rural,Evening,None,Yes,Breaking & Entering,Yes,Calculated,Yes,None,Acquitted,N/A
4207,36-50,Other,Kidnapping,City,Evening,Digital Tools,No,Breaking & Entering,Yes,Opportunistic,No,None,Convicted,Death
4208,26-35,Female,Drug Offense,City,Morning,Digital Tools,Yes,Extortion,No,Calculated,No,Fake Identity,Under Trial,N/A
4209,18-25,Female,Kidnapping,City,Night,None,Yes,Online Fraud,No,Calculated,Yes,None,Convicted,Life
4210,26-35,Male,Assault,Metro,Evening,Gun,No,Brute Force,No,Aggressive,No,None,Under Trial,N/A
4211,18-25,Female,Human Trafficking,Metro,Evening,Gun,Yes,Extortion,Yes,Calculated,No,None,Acquitted,N/A
4212,36-50,Male,Cybercrime,Metro,Night,Digital Tools,Yes,Extortion,Yes,Aggressive,No,Fake Identity,Acquitted,N/A
4213,51+,Other,Assault,Metro,Morning,Digital Tools,Yes,Extortion,No,Aggressive,No,Vehicle,Acquitted,N/A
4214,18-25,Male,Cybercrime,Metro,Evening,Knife,No,Online Fraud,Yes,Aggressive,Yes,None,Acquitted,N/A
4215,26-35,Female,Kidnapping,City,Night,Digital Tools,Yes,Online Fraud,No,Manipulative,No,Fake Identity,Under Trial,N/A
4216,36-50,Female,Kidnapping,Metro,Morning,Gun,Yes,Online Fraud,No,Opportunistic,Yes,None,Convicted,Death
4217,18-25,Male,Murder,Metro,Evening,Digital Tools,No,Breaking & Entering,Yes,Manipulative,No,Running,Acquitted,N/A
